applicant_id,age,annual_income,emp_length_years,home_ownership,loan_amount,loan_intent,loan_term_months,interest_rate,credit_score,dti_ratio,revolving_utilization,total_open_acc,delinq_2yrs,derogatory_recs,target_default
APP-18832,50,55856.64,7,MORTGAGE,17000,DEBTCONSOLIDATION,60,15.89,591,17.78,36.69,12,0,0,0
APP-18833,32,34989.83,19,MORTGAGE,29000,MEDICAL,36,13.53,606,3.99,3.04,9,0,0,1
APP-18834,49,50216.03,13,MORTGAGE,13000,DEBTCONSOLIDATION,36,12.61,705,14.95,36.13,18,1,0,0
APP-18835,23,74093.52,5,MORTGAGE,7000,DEBTCONSOLIDATION,36,9.61,728,19.21,32.25,9,0,0,0
APP-18836,46,34102.2,7,RENT,25000,PERSONAL,36,10.0,639,13.4,12.46,12,0,0,0
APP-18837,50,67542.84,12,RENT,7000,DEBTCONSOLIDATION,36,11.72,713,49.68,69.69,12,0,0,1
APP-18838,29,40542.79,3,OWN,18000,EDUCATION,60,8.78,772,12.82,21.18,6,2,0,0
APP-18839,46,30707.84,15,RENT,20000,DEBTCONSOLIDATION,60,13.14,655,25.43,58.98,9,0,1,0
APP-18840,22,97865.76,3,MORTGAGE,29000,DEBTCONSOLIDATION,36,16.95,606,17.79,33.43,5,0,0,0
APP-18841,23,37023.05,11,RENT,30000,PERSONAL,36,5.24,830,17.5,61.77,9,0,0,0
APP-18842,66,48439.98,14,RENT,8000,HOMEIMPROVEMENT,60,14.45,703,37.76,23.29,13,0,0,0
APP-18843,24,45009.61,17,MORTGAGE,20000,EDUCATION,36,15.99,618,14.82,31.19,15,3,0,0
APP-18844,45,66732.14,14,MORTGAGE,9000,DEBTCONSOLIDATION,36,15.5,659,25.13,69.31,11,0,0,0
APP-18845,33,60849.03,16,RENT,9000,PERSONAL,60,16.67,539,5.44,4.14,8,0,0,0
APP-18846,59,55126.4,19,OWN,6000,HOMEIMPROVEMENT,60,18.15,626,21.39,58.59,8,0,0,1
APP-18847,64,42008.69,11,MORTGAGE,35000,DEBTCONSOLIDATION,60,11.82,698,5.75,64.24,8,0,0,0
APP-18848,55,52436.0,17,RENT,22000,PERSONAL,36,11.73,706,4.24,17.23,17,0,0,0
APP-18849,43,69349.96,3,MORTGAGE,5000,VENTURE,36,16.94,586,30.87,13.73,12,0,0,0
APP-18850,29,63509.61,16,MORTGAGE,37000,DEBTCONSOLIDATION,36,11.99,716,6.82,49.52,16,0,0,0
APP-18851,22,104912.77,3,RENT,6000,DEBTCONSOLIDATION,60,14.37,666,45.57,24.93,14,0,0,0
APP-18852,61,87684.93,19,MORTGAGE,24000,PERSONAL,60,12.34,710,15.05,46.19,15,0,0,0
APP-18853,64,,5,RENT,20000,HOMEIMPROVEMENT,36,6.99,775,4.52,12.65,10,1,0,0
APP-18854,51,117795.37,2,RENT,16000,DEBTCONSOLIDATION,60,12.25,736,25.56,42.17,4,0,0,0
APP-18855,64,65745.26,1,OWN,15000,DEBTCONSOLIDATION,60,13.64,689,28.44,59.08,14,0,1,0
APP-18856,67,91748.89,2,MORTGAGE,9000,DEBTCONSOLIDATION,36,11.96,668,7.35,15.86,8,1,1,0
APP-18857,22,70816.4,8,RENT,10000,EDUCATION,60,12.84,634,19.44,10.6,9,0,0,0
APP-18858,52,116236.4,10,MORTGAGE,12000,PERSONAL,36,16.27,609,39.54,12.65,12,0,0,0
APP-18859,38,24898.72,19,RENT,19000,DEBTCONSOLIDATION,60,15.18,638,30.91,59.5,6,0,0,0
APP-18860,33,51134.74,6,MORTGAGE,33000,DEBTCONSOLIDATION,36,12.79,736,20.91,42.39,10,0,0,0
APP-18861,66,73499.72,3,MORTGAGE,37000,DEBTCONSOLIDATION,60,15.06,674,22.38,43.02,10,0,0,0
APP-18862,25,79616.8,15,MORTGAGE,22000,DEBTCONSOLIDATION,36,19.3,587,30.52,57.81,8,0,1,1
APP-18863,62,59348.41,1,MORTGAGE,28000,HOMEIMPROVEMENT,60,13.25,653,13.8,20.13,12,0,0,0
APP-18864,64,26075.46,18,MORTGAGE,22000,PERSONAL,36,8.59,762,24.95,15.82,7,0,0,0
APP-18865,30,54787.71,7,RENT,12000,VENTURE,60,11.34,669,36.09,48.72,14,0,0,0
APP-18866,63,90048.38,12,OWN,35000,DEBTCONSOLIDATION,36,14.79,603,10.45,21.49,7,0,2,0
APP-18867,45,51132.44,2,RENT,6000,DEBTCONSOLIDATION,36,13.59,708,32.79,20.46,15,0,0,0
APP-18868,54,62708.41,1,MORTGAGE,29000,PERSONAL,36,10.04,700,3.67,14.06,11,2,0,0
APP-18869,57,,16,MORTGAGE,11000,PERSONAL,36,12.1,649,10.22,23.56,5,0,0,0
APP-18870,50,,8,MORTGAGE,13000,DEBTCONSOLIDATION,36,10.9,709,22.39,62.32,8,0,0,0
APP-18871,27,55343.19,20,MORTGAGE,4000,PERSONAL,36,12.46,707,19.87,54.63,11,0,0,0
APP-18872,26,65978.65,10,OWN,2000,DEBTCONSOLIDATION,36,13.74,693,13.34,67.65,12,0,0,0
APP-18873,23,67424.88,17,RENT,38000,DEBTCONSOLIDATION,60,9.85,769,10.41,31.75,10,3,0,1
APP-18874,33,64042.94,20,RENT,2000,HOMEIMPROVEMENT,36,11.0,705,13.13,31.07,6,2,0,0
APP-18875,23,72882.25,4,OWN,14000,DEBTCONSOLIDATION,60,14.22,685,22.3,76.62,7,0,0,0
APP-18876,46,33023.25,16,MORTGAGE,39000,MEDICAL,60,11.91,697,4.37,28.28,6,1,0,0
APP-18877,44,56353.39,0,RENT,16000,MEDICAL,36,8.07,703,7.58,74.53,11,0,0,0
APP-18878,26,32396.67,13,MORTGAGE,8000,DEBTCONSOLIDATION,36,13.01,714,13.42,42.46,9,0,0,0
APP-18879,63,,15,MORTGAGE,31000,EDUCATION,36,13.97,686,9.53,40.47,14,0,0,0
APP-18880,69,81006.76,9,MORTGAGE,25000,PERSONAL,36,11.14,778,32.67,68.15,14,0,0,0
APP-18881,62,55862.67,1,MORTGAGE,9000,EDUCATION,36,13.54,629,8.13,50.71,9,0,0,0
APP-18882,32,37293.74,12,MORTGAGE,4000,EDUCATION,36,11.51,740,15.58,33.45,9,0,0,0
APP-18883,69,48268.8,18,MORTGAGE,16000,VENTURE,36,15.74,659,12.6,49.94,13,1,0,0
APP-18884,56,147340.95,19,RENT,37000,DEBTCONSOLIDATION,60,14.62,691,23.02,43.56,7,4,0,0
APP-18885,22,123605.27,15,OWN,15000,PERSONAL,60,9.53,758,26.9,17.1,13,0,0,0
APP-18886,31,45656.08,4,MORTGAGE,28000,HOMEIMPROVEMENT,36,9.66,727,14.19,17.26,13,0,0,0
APP-18887,59,45542.71,18,RENT,31000,DEBTCONSOLIDATION,60,10.71,695,10.43,11.92,9,0,0,0
APP-18888,54,56704.53,18,MORTGAGE,38000,MEDICAL,36,8.26,684,10.7,14.51,15,0,0,0
APP-18889,46,111283.83,6,RENT,7000,MEDICAL,60,15.29,621,19.29,46.11,10,0,0,0
APP-18890,38,24947.3,2,MORTGAGE,20000,MEDICAL,36,7.71,770,15.27,2.53,12,0,0,0
APP-18891,41,45361.27,18,RENT,38000,PERSONAL,36,14.25,697,19.28,37.3,7,0,2,0
APP-18892,56,73545.5,18,RENT,2000,DEBTCONSOLIDATION,36,9.55,719,4.09,61.88,18,1,0,0
APP-18893,60,69420.66,0,OWN,26000,PERSONAL,36,10.02,771,31.34,21.02,14,0,0,0
APP-18894,66,48347.77,20,MORTGAGE,11000,HOMEIMPROVEMENT,36,10.64,671,8.48,56.1,10,0,0,0
APP-18895,64,52778.24,10,RENT,27000,PERSONAL,36,16.33,622,17.66,30.43,11,0,0,1
APP-18896,42,70649.09,20,RENT,24000,DEBTCONSOLIDATION,36,16.65,648,25.01,17.92,7,0,0,0
APP-18897,50,48766.64,8,MORTGAGE,18000,DEBTCONSOLIDATION,36,16.73,621,13.47,33.17,12,0,0,0
APP-18898,63,35181.58,10,OWN,31000,PERSONAL,60,10.5,792,27.53,3.16,9,2,0,0
APP-18899,50,54573.19,4,MORTGAGE,28000,DEBTCONSOLIDATION,36,15.1,662,19.87,17.0,10,1,0,0
APP-18900,28,65819.96,18,MORTGAGE,12000,HOMEIMPROVEMENT,36,18.59,576,20.6,57.76,16,0,0,0
APP-18901,54,20697.69,8,RENT,5000,PERSONAL,60,15.18,605,8.07,16.75,9,1,0,0
APP-18902,67,72846.63,16,MORTGAGE,19000,DEBTCONSOLIDATION,36,5.0,814,13.86,36.29,14,0,0,0
APP-18903,29,97449.33,0,RENT,20000,PERSONAL,60,12.54,706,10.72,39.09,16,0,0,0
APP-18904,40,50079.75,16,MORTGAGE,37000,VENTURE,60,10.59,743,9.43,56.76,10,0,1,0
APP-18905,60,50536.05,9,RENT,27000,MEDICAL,36,16.7,612,32.03,28.98,16,0,0,0
APP-18906,45,41389.87,0,MORTGAGE,2000,DEBTCONSOLIDATION,36,12.07,754,5.83,55.82,10,0,0,0
APP-18907,39,55481.66,3,RENT,21000,PERSONAL,60,16.23,613,11.85,39.25,16,0,0,0
APP-18908,25,45293.29,2,RENT,12000,VENTURE,60,9.82,675,10.72,69.35,7,0,0,0
APP-18909,31,123476.09,15,RENT,26000,DEBTCONSOLIDATION,36,9.79,707,17.46,60.54,9,0,0,0
APP-18910,35,63723.15,9,RENT,20000,DEBTCONSOLIDATION,36,12.65,691,13.46,31.23,8,1,0,0
APP-18911,28,20460.35,1,RENT,33000,PERSONAL,60,13.38,701,16.42,27.54,14,0,0,0
APP-18912,39,79639.65,4,OTHER,2000,DEBTCONSOLIDATION,36,13.28,642,15.85,60.81,8,0,0,0
APP-18913,43,141431.38,9,MORTGAGE,2000,PERSONAL,36,12.7,676,9.02,63.28,9,0,0,0
APP-18914,47,77229.29,0,MORTGAGE,4000,MEDICAL,36,16.56,625,5.26,38.27,13,0,0,0
APP-18915,60,108554.57,7,MORTGAGE,33000,DEBTCONSOLIDATION,36,9.69,773,5.48,15.77,7,0,0,0
APP-18916,52,84001.56,13,RENT,37000,DEBTCONSOLIDATION,36,15.08,682,9.4,49.81,14,0,3,0
APP-18917,46,98271.76,10,MORTGAGE,9000,DEBTCONSOLIDATION,36,14.97,626,12.32,29.81,9,1,0,0
APP-18918,47,95908.19,11,OTHER,31000,DEBTCONSOLIDATION,36,8.37,796,11.05,61.66,8,2,0,0
APP-18919,39,96459.26,5,RENT,40000,PERSONAL,36,11.8,661,18.05,30.16,10,0,0,0
APP-18920,62,70146.28,2,OTHER,35000,DEBTCONSOLIDATION,36,9.42,735,7.46,35.42,11,0,0,0
APP-18921,49,25399.47,16,RENT,9000,MEDICAL,36,12.84,659,6.22,48.17,11,0,0,0
APP-18922,59,34729.86,18,RENT,26000,VENTURE,36,15.4,694,13.89,64.03,10,0,0,0
APP-18923,61,35049.68,9,RENT,27000,DEBTCONSOLIDATION,36,14.95,730,36.74,9.29,7,0,0,0
APP-18924,53,18000.0,5,OTHER,28000,DEBTCONSOLIDATION,36,12.71,677,22.24,8.01,6,0,0,0
APP-18925,39,48176.07,9,MORTGAGE,20000,DEBTCONSOLIDATION,60,13.52,721,8.32,47.26,11,0,0,0
APP-18926,57,121508.15,18,MORTGAGE,24000,DEBTCONSOLIDATION,60,11.35,758,25.36,41.54,6,0,0,0
APP-18927,39,29196.73,13,RENT,17000,DEBTCONSOLIDATION,36,14.03,633,7.9,49.95,10,0,0,0
APP-18928,53,86166.57,17,RENT,9000,HOMEIMPROVEMENT,36,14.99,587,6.71,30.97,7,0,0,0
APP-18929,67,78006.85,5,OWN,31000,PERSONAL,60,14.34,664,47.42,32.66,12,0,0,0
APP-18930,36,67170.16,14,RENT,9000,EDUCATION,60,8.84,743,14.72,51.37,14,1,1,0
APP-18931,43,108151.71,13,RENT,12000,VENTURE,60,17.39,659,14.71,13.44,10,0,1,0
APP-18932,27,58650.01,11,RENT,8000,DEBTCONSOLIDATION,60,10.76,759,19.83,10.67,4,0,0,0
APP-18933,46,128125.08,10,RENT,22000,HOMEIMPROVEMENT,36,13.15,725,25.44,40.87,3,1,0,1
APP-18934,52,54190.15,10,MORTGAGE,35000,DEBTCONSOLIDATION,60,11.08,729,21.72,58.89,14,0,0,0
APP-18935,32,71088.58,17,MORTGAGE,22000,DEBTCONSOLIDATION,60,15.22,682,14.72,35.57,8,0,2,0
APP-18936,28,55781.58,19,MORTGAGE,6000,PERSONAL,36,16.02,651,9.9,25.57,4,0,0,0
APP-18937,25,37725.86,0,RENT,18000,PERSONAL,36,13.81,677,16.18,12.97,6,0,0,0
APP-18938,62,30537.39,11,RENT,22000,HOMEIMPROVEMENT,36,10.05,690,17.38,9.79,9,0,0,0
APP-18939,48,79827.31,19,RENT,7000,VENTURE,36,11.02,689,7.24,29.08,11,0,0,0
APP-18940,25,117435.37,1,MORTGAGE,8000,VENTURE,36,13.42,695,10.32,32.75,10,0,0,0
APP-18941,69,67648.28,7,RENT,12000,DEBTCONSOLIDATION,36,15.3,671,20.73,30.0,12,0,0,0
APP-18942,46,77418.1,0,RENT,19000,HOMEIMPROVEMENT,36,14.72,666,8.34,53.86,13,0,0,0
APP-18943,25,27524.7,0,RENT,39000,EDUCATION,60,11.4,757,14.34,73.52,7,0,0,0
APP-18944,42,72593.37,18,MORTGAGE,13000,VENTURE,36,16.3,634,17.97,29.7,14,0,3,0
APP-18945,35,21167.18,8,MORTGAGE,23000,PERSONAL,60,13.8,678,8.34,50.69,10,0,0,0
APP-18946,33,32932.32,13,RENT,4000,EDUCATION,36,10.32,781,29.25,34.87,12,0,0,0
APP-18947,48,116669.03,1,MORTGAGE,20000,DEBTCONSOLIDATION,60,15.52,681,17.2,39.39,9,0,0,0
APP-18948,53,60284.18,0,RENT,24000,DEBTCONSOLIDATION,60,10.87,742,15.02,66.87,15,1,0,0
APP-18949,63,63127.89,18,MORTGAGE,35000,VENTURE,36,16.37,657,14.45,48.05,10,0,0,0
APP-18950,43,78976.11,11,MORTGAGE,4000,PERSONAL,36,11.78,629,13.85,56.28,5,0,0,0
APP-18951,53,89238.26,0,RENT,24000,DEBTCONSOLIDATION,36,8.62,797,27.11,87.28,5,1,0,0
APP-18952,63,52291.35,20,OWN,6000,DEBTCONSOLIDATION,60,14.25,629,32.26,33.55,12,1,0,0
APP-18953,38,69317.92,9,MORTGAGE,30000,DEBTCONSOLIDATION,60,13.98,690,18.59,39.82,8,0,0,0
APP-18954,50,57828.9,9,RENT,35000,PERSONAL,60,8.24,782,23.25,44.41,14,0,0,0
APP-18955,46,27833.83,12,MORTGAGE,6000,DEBTCONSOLIDATION,60,14.18,621,18.55,39.26,15,0,0,0
APP-18956,36,50148.64,0,MORTGAGE,30000,DEBTCONSOLIDATION,36,9.75,728,10.4,61.67,13,0,0,0
APP-18957,33,73609.08,11,OWN,25000,DEBTCONSOLIDATION,36,12.52,721,29.06,50.94,16,2,0,0
APP-18958,59,49390.27,12,RENT,40000,DEBTCONSOLIDATION,36,13.36,690,12.05,24.47,8,0,0,0
APP-18959,53,49614.89,5,MORTGAGE,22000,DEBTCONSOLIDATION,36,10.03,797,28.76,41.26,13,0,0,0
APP-18960,46,88530.23,14,OWN,33000,DEBTCONSOLIDATION,36,11.52,706,16.03,45.96,10,1,0,0
APP-18961,68,64897.18,6,RENT,6000,HOMEIMPROVEMENT,60,13.04,697,10.64,57.58,11,0,0,0
APP-18962,21,71391.75,14,MORTGAGE,19000,HOMEIMPROVEMENT,36,13.57,639,10.47,49.67,11,0,0,0
APP-18963,69,26572.66,1,MORTGAGE,39000,DEBTCONSOLIDATION,36,13.36,686,22.3,56.53,5,0,0,0
APP-18964,58,74918.79,19,MORTGAGE,36000,PERSONAL,36,13.57,726,15.46,24.1,12,0,0,0
APP-18965,22,34398.87,18,MORTGAGE,39000,MEDICAL,36,10.73,741,24.02,21.7,14,0,0,0
APP-18966,69,59144.53,1,MORTGAGE,17000,DEBTCONSOLIDATION,60,10.56,733,24.75,70.87,8,0,0,0
APP-18967,26,35185.82,19,RENT,36000,EDUCATION,36,16.16,590,14.07,12.91,8,0,0,0
APP-18968,66,95460.01,10,MORTGAGE,25000,DEBTCONSOLIDATION,60,13.4,687,20.5,22.64,5,0,0,0
APP-18969,58,149462.97,14,RENT,37000,DEBTCONSOLIDATION,60,15.46,642,14.98,55.35,16,0,0,0
APP-18970,62,55615.23,17,RENT,6000,DEBTCONSOLIDATION,36,15.84,602,3.3,22.38,10,0,0,0
APP-18971,44,55356.82,0,MORTGAGE,10000,PERSONAL,36,13.83,654,7.38,68.01,9,0,0,0
APP-18972,38,100245.24,2,RENT,5000,DEBTCONSOLIDATION,36,15.11,664,9.99,76.98,8,0,0,0
APP-18973,47,79693.52,4,RENT,34000,PERSONAL,36,14.36,632,21.24,20.06,12,0,0,0
APP-18974,61,57777.73,9,RENT,28000,MEDICAL,60,12.9,691,8.26,53.11,11,4,0,0
APP-18975,28,71977.22,6,MORTGAGE,23000,DEBTCONSOLIDATION,36,10.91,734,11.44,39.69,14,0,0,0
APP-18976,48,165199.11,9,RENT,12000,VENTURE,36,11.61,719,2.42,59.73,16,1,0,0
APP-18977,30,,2,MORTGAGE,6000,DEBTCONSOLIDATION,60,14.19,663,28.65,40.1,5,0,0,0
APP-18978,37,44669.98,13,RENT,11000,VENTURE,36,11.44,739,40.01,43.74,12,0,0,1
APP-18979,49,,0,RENT,4000,MEDICAL,60,13.56,652,34.94,12.54,7,0,0,0
APP-18980,26,172166.48,6,RENT,16000,DEBTCONSOLIDATION,60,10.51,784,6.12,40.24,15,0,0,0
APP-18981,34,65421.61,2,RENT,38000,PERSONAL,36,11.91,702,10.35,40.07,11,0,0,0
APP-18982,42,25469.05,14,MORTGAGE,18000,DEBTCONSOLIDATION,60,10.58,741,12.25,15.45,7,0,0,0
APP-18983,26,72779.6,18,RENT,21000,DEBTCONSOLIDATION,36,14.84,662,20.86,23.65,9,0,0,0
APP-18984,46,46051.97,0,MORTGAGE,5000,VENTURE,60,14.18,675,10.07,74.31,14,0,0,0
APP-18985,59,75969.02,16,MORTGAGE,35000,HOMEIMPROVEMENT,36,12.75,696,17.56,46.17,10,0,0,0
APP-18986,32,30343.49,18,RENT,35000,VENTURE,60,13.2,682,2.0,51.76,10,1,0,0
APP-18987,55,28626.99,20,RENT,32000,PERSONAL,36,13.39,666,13.93,37.71,9,0,0,0
APP-18988,34,51614.85,11,MORTGAGE,35000,DEBTCONSOLIDATION,36,15.53,610,13.94,22.73,10,0,0,0
APP-18989,42,136779.44,5,MORTGAGE,4000,PERSONAL,36,13.14,654,21.85,32.49,6,0,0,0
APP-18990,43,30157.58,5,MORTGAGE,29000,DEBTCONSOLIDATION,36,19.57,623,17.44,25.3,7,0,0,1
APP-18991,68,51012.56,6,RENT,38000,DEBTCONSOLIDATION,36,17.58,587,45.58,13.85,10,0,0,0
APP-18992,27,28799.06,12,MORTGAGE,30000,DEBTCONSOLIDATION,60,11.78,701,9.6,57.02,12,0,0,0
APP-18993,60,69212.45,9,RENT,16000,HOMEIMPROVEMENT,36,15.11,644,23.76,34.92,9,1,0,1
APP-18994,45,66886.48,13,RENT,37000,DEBTCONSOLIDATION,60,7.6,763,20.21,18.31,7,0,0,0
APP-18995,33,29379.25,0,RENT,36000,DEBTCONSOLIDATION,36,13.65,647,15.18,31.26,9,0,0,0
APP-18996,41,113989.9,0,RENT,11000,DEBTCONSOLIDATION,60,16.68,637,19.97,67.98,12,0,1,1
APP-18997,61,22900.11,20,MORTGAGE,18000,PERSONAL,36,13.69,751,17.01,9.12,10,0,0,0
APP-18998,30,131692.7,20,RENT,31000,DEBTCONSOLIDATION,36,10.68,724,27.78,18.29,11,0,0,0
APP-18999,29,119042.33,15,MORTGAGE,9000,DEBTCONSOLIDATION,36,11.4,749,10.22,39.42,15,0,0,0
APP-19000,35,69765.75,4,RENT,24000,DEBTCONSOLIDATION,36,12.56,674,5.03,33.12,11,0,0,0
APP-19001,22,93718.95,19,RENT,20000,PERSONAL,36,17.9,592,19.39,58.73,9,0,0,0
APP-19002,45,,3,OWN,38000,PERSONAL,36,9.21,727,15.85,61.87,15,0,0,0
APP-19003,33,27717.37,14,MORTGAGE,37000,DEBTCONSOLIDATION,36,11.38,744,21.21,20.66,17,0,3,1
APP-19004,54,67389.38,0,MORTGAGE,5000,DEBTCONSOLIDATION,60,11.51,672,13.29,27.07,9,1,0,0
APP-19005,54,27297.25,13,RENT,27000,VENTURE,36,9.18,786,18.69,57.38,10,0,0,0
APP-19006,55,59549.31,15,RENT,28000,PERSONAL,60,11.23,722,15.83,42.55,12,0,0,0
APP-19007,58,32259.85,17,RENT,14000,PERSONAL,36,12.91,690,10.98,28.81,12,0,0,0
APP-19008,23,97509.67,14,MORTGAGE,35000,PERSONAL,60,13.64,726,25.59,34.02,14,1,0,0
APP-19009,62,72408.89,19,RENT,34000,DEBTCONSOLIDATION,36,15.55,637,14.52,40.5,11,2,0,0
APP-19010,26,84048.78,10,MORTGAGE,27000,DEBTCONSOLIDATION,60,12.67,697,25.47,36.28,7,0,0,0
APP-19011,68,70979.49,13,MORTGAGE,21000,PERSONAL,36,15.87,609,19.19,51.42,6,0,1,1
APP-19012,69,153339.06,6,OWN,9000,MEDICAL,60,12.77,700,14.72,77.69,11,0,1,0
APP-19013,39,99827.59,0,OTHER,17000,PERSONAL,36,13.68,700,26.63,46.26,6,0,0,0
APP-19014,23,140338.26,15,MORTGAGE,6000,HOMEIMPROVEMENT,36,13.02,702,6.95,12.06,15,0,0,0
APP-19015,38,38176.48,18,RENT,35000,VENTURE,36,15.2,680,20.81,55.89,10,0,1,0
APP-19016,59,45647.65,2,MORTGAGE,28000,PERSONAL,36,13.47,632,28.45,24.5,10,0,0,0
APP-19017,29,18000.0,0,OWN,37000,VENTURE,36,8.23,812,20.59,27.29,10,0,0,0
APP-19018,32,49207.73,2,MORTGAGE,5000,EDUCATION,60,14.8,632,23.95,42.21,15,1,0,0
APP-19019,25,58819.31,18,RENT,8000,PERSONAL,60,14.91,621,22.01,76.24,13,0,0,1
APP-19020,23,74395.89,4,MORTGAGE,38000,PERSONAL,36,13.01,684,59.65,24.1,11,0,0,0
APP-19021,31,45914.16,3,RENT,37000,VENTURE,36,13.74,682,16.24,23.13,19,0,1,0
APP-19022,50,86526.03,0,RENT,25000,HOMEIMPROVEMENT,36,10.98,701,3.39,81.07,9,0,0,1
APP-19023,24,83547.57,5,MORTGAGE,16000,HOMEIMPROVEMENT,36,7.87,733,11.24,29.17,12,0,0,0
APP-19024,25,47250.28,14,MORTGAGE,7000,MEDICAL,36,15.49,631,19.66,9.18,13,0,1,0
APP-19025,21,37078.18,20,MORTGAGE,27000,HOMEIMPROVEMENT,36,8.81,768,8.01,25.5,8,0,0,0
APP-19026,47,61880.1,5,MORTGAGE,27000,HOMEIMPROVEMENT,36,11.71,670,31.18,6.84,10,0,1,0
APP-19027,48,62922.63,3,MORTGAGE,26000,DEBTCONSOLIDATION,36,15.9,596,5.96,55.49,11,0,0,0
APP-19028,49,44184.56,18,OWN,34000,HOMEIMPROVEMENT,36,14.35,717,13.66,48.51,4,2,0,0
APP-19029,38,52596.02,17,MORTGAGE,4000,MEDICAL,60,15.49,680,8.26,17.8,7,1,0,0
APP-19030,32,29468.3,5,MORTGAGE,10000,PERSONAL,36,12.2,699,9.31,27.68,13,1,0,0
APP-19031,33,84059.09,0,MORTGAGE,38000,MEDICAL,36,8.95,741,20.84,31.85,13,0,0,0
APP-19032,61,84741.98,20,MORTGAGE,39000,DEBTCONSOLIDATION,36,11.55,766,28.52,17.75,14,4,0,1
APP-19033,22,,13,OWN,31000,DEBTCONSOLIDATION,36,17.75,636,36.36,25.81,14,0,3,0
APP-19034,57,87794.23,19,RENT,28000,PERSONAL,36,20.44,550,19.45,40.03,8,0,0,0
APP-19035,65,63932.19,6,RENT,14000,DEBTCONSOLIDATION,36,13.57,668,19.45,57.25,19,0,0,0
APP-19036,36,134340.52,12,RENT,24000,DEBTCONSOLIDATION,36,14.88,654,6.15,0.62,15,0,0,1
APP-19037,68,31313.23,13,MORTGAGE,4000,DEBTCONSOLIDATION,36,14.05,675,17.1,54.01,10,0,2,0
APP-19038,44,66230.42,18,MORTGAGE,24000,PERSONAL,60,16.5,596,39.3,28.51,13,0,0,0
APP-19039,55,94058.7,20,RENT,36000,MEDICAL,36,12.75,665,24.99,15.97,3,0,0,0
APP-19040,42,126253.87,0,RENT,25000,DEBTCONSOLIDATION,36,13.0,643,9.31,54.45,11,0,1,0
APP-19041,56,88990.74,12,MORTGAGE,38000,DEBTCONSOLIDATION,36,16.42,628,14.09,51.56,12,2,0,0
APP-19042,31,35632.37,5,OTHER,13000,EDUCATION,36,16.83,587,22.62,42.99,13,1,0,1
APP-19043,66,26172.79,16,RENT,21000,MEDICAL,36,14.52,663,12.78,49.99,13,0,0,0
APP-19044,49,54998.52,15,MORTGAGE,19000,VENTURE,36,9.7,759,4.1,45.29,7,1,0,0
APP-19045,55,,18,RENT,8000,DEBTCONSOLIDATION,36,12.66,668,25.38,59.11,8,1,0,0
APP-19046,68,96025.35,6,OWN,27000,HOMEIMPROVEMENT,36,14.31,576,17.99,48.93,12,0,0,0
APP-19047,35,34622.71,2,MORTGAGE,13000,DEBTCONSOLIDATION,60,6.52,787,12.99,17.3,11,1,1,0
APP-19048,51,81256.74,0,MORTGAGE,35000,HOMEIMPROVEMENT,36,18.12,583,17.51,72.49,17,0,0,0
APP-19049,62,18000.0,4,RENT,33000,PERSONAL,36,15.78,683,6.88,35.9,8,3,2,0
APP-19050,61,41367.59,6,MORTGAGE,31000,HOMEIMPROVEMENT,36,14.29,651,12.88,49.46,9,0,0,0
APP-19051,63,92054.74,19,RENT,3000,PERSONAL,60,14.29,651,9.99,63.52,14,0,0,0
APP-19052,36,33004.35,9,MORTGAGE,9000,MEDICAL,36,12.95,656,7.1,51.58,9,0,0,0
APP-19053,30,34482.54,10,MORTGAGE,34000,DEBTCONSOLIDATION,36,9.97,723,19.35,31.35,16,0,0,0
APP-19054,69,46041.04,18,MORTGAGE,31000,DEBTCONSOLIDATION,36,12.09,683,11.55,3.74,6,0,0,0
APP-19055,52,65414.3,18,MORTGAGE,29000,VENTURE,60,13.22,741,8.85,14.71,12,0,0,0
APP-19056,22,34281.89,10,RENT,14000,HOMEIMPROVEMENT,60,11.04,828,10.25,75.33,10,1,0,0
APP-19057,44,58915.42,0,RENT,25000,DEBTCONSOLIDATION,60,9.52,731,10.5,50.53,11,0,0,0
APP-19058,43,48238.4,4,MORTGAGE,34000,DEBTCONSOLIDATION,36,12.56,728,14.05,49.86,12,0,0,0
APP-19059,22,106827.0,8,MORTGAGE,6000,DEBTCONSOLIDATION,36,15.46,671,19.49,48.41,12,2,0,0
APP-19060,58,47009.72,15,RENT,7000,PERSONAL,36,10.33,740,21.98,32.56,10,0,0,0
APP-19061,51,60728.58,14,RENT,5000,DEBTCONSOLIDATION,36,12.64,703,16.65,52.1,14,0,0,0
APP-19062,60,65066.72,12,MORTGAGE,35000,VENTURE,36,12.83,655,7.58,14.3,12,0,0,0
APP-19063,46,48539.41,18,RENT,30000,PERSONAL,36,14.49,690,15.98,40.42,15,2,0,0
APP-19064,49,87978.76,16,OWN,22000,MEDICAL,36,14.84,661,13.29,39.05,7,0,1,0
APP-19065,23,97616.99,20,MORTGAGE,27000,DEBTCONSOLIDATION,60,9.23,731,20.2,38.67,12,0,0,0
APP-19066,34,46888.01,18,MORTGAGE,33000,DEBTCONSOLIDATION,36,15.49,604,28.94,56.58,9,0,0,0
APP-19067,45,69324.95,2,MORTGAGE,23000,MEDICAL,60,12.38,685,17.76,19.64,13,0,0,0
APP-19068,68,37655.55,0,MORTGAGE,15000,DEBTCONSOLIDATION,36,13.28,737,52.61,58.41,13,0,0,0
